1/10/2019,SYBT,33.83,USD
1/10/2019,TCFC,29.8,USD
1/10/2019,TSC,20.59,USD
1/10/2019,VBTX,22.29,USD
1/11/2019,ACBI,17.99,USD
1/11/2019,AROW,32.75,USD
1/11/2019,ASRV,4.1004,USD
1/11/2019,BWFG,28.88,USD
1/11/2019,CVCY,18.35,USD
1/11/2019,CVLY,22.3,USD
1/11/2019,CWBC,10.05,USD
1/11/2019,EBMT,17.21009195,USD
1/11/2019,ENFC,22.36,USD
1/11/2019,FFIN,60.2,USD
1/11/2019,FISI,26.92,USD
1/11/2019,FNB,10.84,USD
1/11/2019,FNWB,15.31,USD
1/11/2019,FRBA,11.4,USD
1/11/2019,FRBK,6.13,USD
1/11/2019,FUNC,16.85,USD
1/11/2019,GCBC,30.67999991,USD
1/11/2019,HIFS,200,USD
1/11/2019,KRNY,13.18,USD
1/11/2019,LOB,15.66,USD
1/11/2019,MSL,11,USD
1/11/2019,NCOM,37.63,USD
1/11/2019,NKSH,37,USD
1/11/2019,ORRF,19.54,USD
1/11/2019,PBHC,14.5,USD
1/11/2019,PBIP US,17.83,USD
1/11/2019,SASR,33.1,USD
1/11/2019,SBBX,21.44,USD
1/11/2019,SMBK,18.78,USD
1/11/2019,SMMF,20.25,USD
1/11/2019,SVBI,8.12,USD
1/11/2019,SYBT,33.87,USD
1/11/2019,TCFC,29.61,USD
1/11/2019,TSC,20.53,USD
1/11/2019,VBTX,22.16,USD
1/14/2019,ACBI,17.95,USD
1/14/2019,AROW,32.74,USD
1/14/2019,ASRV,4.07,USD
1/14/2019,BWFG,28.91,USD
1/14/2019,CVCY,18.46,USD
1/14/2019,CVLY,22.54,USD
1/14/2019,CWBC,10,USD
1/14/2019,EBMT,17.72,USD
1/14/2019,ENFC,22.77,USD
1/14/2019,FFIN,59.55,USD
1/14/2019,FISI,26.78,USD
1/14/2019,FNB,10.95,USD
1/14/2019,FNWB,15.26,USD
1/14/2019,FRBA,11.34,USD
1/14/2019,FRBK,6.06,USD
1/14/2019,FUNC,16.64,USD
1/14/2019,GCBC,30.50000065,USD
1/14/2019,HIFS,199.8999985,USD
1/14/2019,KRNY,13.16,USD
1/14/2019,LOB,15.53,USD
1/14/2019,MSL,11.03,USD
1/14/2019,NCOM,37.96,USD
1/14/2019,NKSH,38.82,USD
1/14/2019,ORRF,19.02,USD
1/14/2019,PBHC,13.75,USD
1/14/2019,PBIP US,17.76,USD
1/14/2019,SASR,33.07,USD
1/14/2019,SBBX,21.1,USD
1/14/2019,SMBK,18.4,USD
1/14/2019,SMMF,20.03,USD
1/14/2019,SVBI,8,USD
1/14/2019,SYBT,33.47,USD
1/14/2019,TCFC,29.46,USD
1/14/2019,TSC,20.63,USD
1/14/2019,VBTX,22.18,USD
1/15/2019,ACBI,17.8,USD
1/15/2019,AROW,32.84,USD
1/15/2019,ASRV,4.0866,USD
1/15/2019,BWFG,28.92,USD
1/15/2019,CVCY,18.6,USD
1/15/2019,CVLY,22.65,USD
1/15/2019,CWBC,10.05,USD
1/15/2019,EBMT,17.86,USD
1/15/2019,ENFC,23.22,USD
1/15/2019,FFIN,60.48,USD
